case,attempt,expected,exit_code,decision_correct,state_correct,pre_device,pre_inode,post_device,post_inode,pre_hash,post_hash,hardlink_device,hardlink_inode,hardlink_type,audit_evidence
rename_overwrite,2,deny,13,1,1,37,202073,37,202073,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202073,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,3,deny,13,1,1,37,202086,37,202086,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202086,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,4,deny,13,1,1,37,202101,37,202101,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202101,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,5,deny,13,1,1,37,202115,37,202115,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202115,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,6,deny,13,1,1,37,202130,37,202130,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202130,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,7,deny,13,1,1,37,202138,37,202138,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202138,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,8,deny,13,1,1,37,202143,37,202143,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202143,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,9,deny,13,1,1,37,202151,37,202151,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202151,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,10,deny,13,1,1,37,202156,37,202156,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202156,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,11,deny,13,1,1,37,202161,37,202161,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202161,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,12,deny,13,1,1,37,202183,37,202183,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202183,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,13,deny,13,1,1,37,202188,37,202188,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202188,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,14,deny,13,1,1,37,202240,37,202240,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202240,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,15,deny,13,1,1,37,202256,37,202256,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202256,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,16,deny,13,1,1,37,202269,37,202269,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202269,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,17,deny,13,1,1,37,202284,37,202284,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202284,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,18,deny,13,1,1,37,202299,37,202299,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202299,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,19,deny,13,1,1,37,202312,37,202312,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202312,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,20,deny,13,1,1,37,202325,37,202325,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202325,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,21,deny,13,1,1,37,202340,37,202340,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202340,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,22,deny,13,1,1,37,202355,37,202355,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202355,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,23,deny,13,1,1,37,202367,37,202367,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202367,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,24,deny,13,1,1,37,202383,37,202383,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202383,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,25,deny,13,1,1,37,202396,37,202396,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202396,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,26,deny,13,1,1,37,202409,37,202409,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202409,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,27,deny,13,1,1,37,202424,37,202424,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202424,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,28,deny,13,1,1,37,202440,37,202440,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202440,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,29,deny,13,1,1,37,202451,37,202451,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202451,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,30,deny,13,1,1,37,202468,37,202468,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202468,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,31,deny,13,1,1,37,202483,37,202483,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202483,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,32,deny,13,1,1,37,202495,37,202495,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202495,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,33,deny,13,1,1,37,202511,37,202511,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202511,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,34,deny,13,1,1,37,202522,37,202522,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202522,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,35,deny,13,1,1,37,202537,37,202537,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202537,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,36,deny,13,1,1,37,202553,37,202553,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202553,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,37,deny,13,1,1,37,202564,37,202564,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202564,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,38,deny,13,1,1,37,202580,37,202580,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202580,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,39,deny,13,1,1,37,202594,37,202594,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202594,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,40,deny,13,1,1,37,202610,37,202610,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202610,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,41,deny,13,1,1,37,202621,37,202621,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202621,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,42,deny,13,1,1,37,202637,37,202637,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202637,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,43,deny,13,1,1,37,202650,37,202650,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202650,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,44,deny,13,1,1,37,202658,37,202658,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202658,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,45,deny,13,1,1,37,202663,37,202663,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202663,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,46,deny,13,1,1,37,202668,37,202668,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202668,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,47,deny,13,1,1,37,202707,37,202707,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202707,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,48,deny,13,1,1,37,202719,37,202719,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202719,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,49,deny,13,1,1,37,202736,37,202736,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202736,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,50,deny,13,1,1,37,202751,37,202751,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202751,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,51,deny,13,1,1,37,202762,37,202762,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202762,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,52,deny,13,1,1,37,202776,37,202776,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202776,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,53,deny,13,1,1,37,202790,37,202790,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202790,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,54,deny,13,1,1,37,202807,37,202807,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202807,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,55,deny,13,1,1,37,202812,37,202812,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202812,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,56,deny,13,1,1,37,202831,37,202831,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202831,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,57,deny,13,1,1,37,202847,37,202847,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202847,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,58,deny,13,1,1,37,202860,37,202860,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202860,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,59,deny,13,1,1,37,202875,37,202875,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202875,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,60,deny,13,1,1,37,202892,37,202892,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202892,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,61,deny,13,1,1,37,202903,37,202903,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202903,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,62,deny,13,1,1,37,202920,37,202920,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202920,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,63,deny,13,1,1,37,202931,37,202931,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202931,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,64,deny,13,1,1,37,202946,37,202946,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202946,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,65,deny,13,1,1,37,202962,37,202962,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202962,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,66,deny,13,1,1,37,202974,37,202974,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202974,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,67,deny,13,1,1,37,202987,37,202987,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,202987,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,68,deny,13,1,1,37,203003,37,203003,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203003,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,69,deny,13,1,1,37,203018,37,203018,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203018,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,70,deny,13,1,1,37,203029,37,203029,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203029,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,71,deny,13,1,1,37,203046,37,203046,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203046,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,72,deny,13,1,1,37,203057,37,203057,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203057,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,73,deny,13,1,1,37,203074,37,203074,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203074,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,74,deny,13,1,1,37,203085,37,203085,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203085,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,75,deny,13,1,1,37,203102,37,203102,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203102,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,76,deny,13,1,1,37,203116,37,203116,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203116,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,77,deny,13,1,1,37,203129,37,203129,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203129,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,78,deny,13,1,1,37,203144,37,203144,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203144,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,79,deny,13,1,1,37,203158,37,203158,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203158,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,80,deny,13,1,1,37,203172,37,203172,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203172,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,81,deny,13,1,1,37,203186,37,203186,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203186,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,82,deny,13,1,1,37,203202,37,203202,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203202,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,83,deny,13,1,1,37,203215,37,203215,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203215,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,84,deny,13,1,1,37,203227,37,203227,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203227,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,85,deny,13,1,1,37,203242,37,203242,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203242,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,86,deny,13,1,1,37,203257,37,203257,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203257,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,87,deny,13,1,1,37,203272,37,203272,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203272,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,88,deny,13,1,1,37,203287,37,203287,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203287,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,89,deny,13,1,1,37,203300,37,203300,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203300,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,90,deny,13,1,1,37,203313,37,203313,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203313,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,91,deny,13,1,1,37,203328,37,203328,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203328,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,92,deny,13,1,1,37,203341,37,203341,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203341,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,93,deny,13,1,1,37,203356,37,203356,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203356,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,94,deny,13,1,1,37,203369,37,203369,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203369,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,95,deny,13,1,1,37,203385,37,203385,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203385,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,96,deny,13,1,1,37,203399,37,203399,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203399,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,97,deny,13,1,1,37,203413,37,203413,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203413,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,98,deny,13,1,1,37,203427,37,203427,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203427,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,99,deny,13,1,1,37,203442,37,203442,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203442,sentinelpath_protected_t,bounded_avc_log
rename_overwrite,100,deny,13,1,1,37,203455,37,203455,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203455,sentinelpath_protected_t,bounded_avc_log
unlink,1,deny,13,1,1,37,203470,37,203470,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203470,sentinelpath_protected_t,bounded_avc_log
unlink,2,deny,13,1,1,37,203484,37,203484,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,07896363bde86b5a79b130c80fb974e408aa8f79c75ec314d9be03c2f9f591af,37,203484,sentinelpath_protected_t,bounded_avc_log
